BarTime,Direction,QualityScore,WouldBeEntryPrice,BlockReason
2025.07.25 01:20:00,SHORT,33,3366.70000,BLOCKED:PositionOpen
2025.07.25 01:35:00,SHORT,28,3366.20000,BLOCKED:PositionOpen
2025.07.25 01:55:00,SHORT,36,3367.09000,BLOCKED:PositionOpen
2025.07.25 03:15:00,LONG,55,3370.59000,BLOCKED:PositionOpen
2025.07.25 03:20:00,LONG,55,3371.79000,BLOCKED:PositionOpen
2025.07.25 03:25:00,LONG,31,3372.12000,BLOCKED:PositionOpen
2025.07.25 05:25:00,SHORT,38,3365.11000,BLOCKED:DailyQuota
2025.07.25 05:45:00,SHORT,31,3363.76000,BLOCKED:DailyQuota
2025.07.25 06:35:00,SHORT,32,3361.15000,BLOCKED:DailyQuota
2025.07.25 06:40:00,SHORT,58,3360.55000,BLOCKED:DailyQuota
2025.07.25 07:15:00,SHORT,46,3362.58000,BLOCKED:DailyQuota
2025.07.25 08:55:00,SHORT,32,3356.24000,BLOCKED:DailyQuota
2025.07.25 09:50:00,SHORT,55,3357.84000,BLOCKED:DailyQuota
2025.07.25 12:00:00,SHORT,39,3345.48000,BLOCKED:DailyQuota
2025.07.25 12:10:00,SHORT,77,3344.22000,BLOCKED:DailyQuota
2025.07.25 12:40:00,SHORT,26,3347.92000,BLOCKED:DailyQuota
2025.07.25 12:45:00,SHORT,42,3347.17000,BLOCKED:DailyQuota
2025.07.25 12:50:00,SHORT,29,3346.88000,BLOCKED:DailyQuota
2025.07.25 14:15:00,SHORT,60,3342.20000,BLOCKED:DailyQuota
2025.07.25 14:40:00,SHORT,30,3340.04000,BLOCKED:DailyQuota
2025.07.25 14:55:00,SHORT,48,3341.30000,BLOCKED:DailyQuota
2025.07.25 15:00:00,SHORT,32,3341.02000,BLOCKED:DailyQuota
2025.07.25 15:05:00,SHORT,44,3340.31000,BLOCKED:DailyQuota
2025.07.25 15:15:00,SHORT,36,3342.02000,BLOCKED:DailyQuota
2025.07.25 15:40:00,SHORT,47,3338.21000,BLOCKED:DailyQuota
2025.07.25 15:50:00,SHORT,53,3338.28000,BLOCKED:DailyQuota
2025.07.25 18:15:00,SHORT,76,3332.31000,BLOCKED:DailyQuota
2025.07.25 18:40:00,SHORT,29,3330.13000,BLOCKED:DailyQuota
2025.07.25 18:45:00,SHORT,77,3327.21000,BLOCKED:DailyQuota
2025.07.25 19:00:00,SHORT,39,3327.87000,BLOCKED:DailyQuota
2025.07.25 19:10:00,SHORT,44,3328.48000,BLOCKED:DailyQuota
2025.07.25 19:25:00,SHORT,54,3329.62000,BLOCKED:DailyQuota
2025.07.25 19:55:00,SHORT,75,3328.50000,BLOCKED:DailyQuota
2025.07.28 01:05:00,SHORT,41,3331.05000,OK
2025.07.28 01:25:00,SHORT,35,3332.15000,BLOCKED:PositionOpen
2025.07.28 01:30:00,SHORT,47,3330.65000,BLOCKED:PositionOpen
2025.07.28 01:40:00,SHORT,26,3330.96000,BLOCKED:PositionOpen
2025.07.28 02:30:00,SHORT,60,3333.58000,BLOCKED:PositionOpen
2025.07.28 03:45:00,SHORT,42,3329.52000,BLOCKED:PositionOpen
2025.07.28 03:55:00,SHORT,30,3331.75000,BLOCKED:PositionOpen
2025.07.28 10:40:00,SHORT,72,3335.72000,BLOCKED:DailyQuota
2025.07.28 10:50:00,SHORT,68,3336.32000,BLOCKED:DailyQuota
2025.07.28 10:55:00,SHORT,52,3335.59000,BLOCKED:DailyQuota
2025.07.28 14:00:00,SHORT,72,3335.97000,BLOCKED:DailyQuota
2025.07.28 14:10:00,SHORT,61,3335.85000,BLOCKED:DailyQuota
2025.07.28 14:30:00,SHORT,49,3335.46000,BLOCKED:DailyQuota
2025.07.28 14:40:00,SHORT,39,3335.81000,BLOCKED:DailyQuota
2025.07.28 16:45:00,SHORT,74,3321.99000,BLOCKED:DailyQuota
2025.07.28 16:50:00,SHORT,58,3317.04000,BLOCKED:DailyQuota
2025.07.28 16:55:00,SHORT,52,3306.46000,BLOCKED:DailyQuota
2025.07.28 17:00:00,SHORT,77,3302.29000,BLOCKED:DailyQuota
2025.07.28 17:10:00,SHORT,59,3305.10000,BLOCKED:DailyQuota
2025.07.28 18:00:00,SHORT,67,3307.80000,BLOCKED:DailyQuota
2025.07.28 20:15:00,SHORT,38,3309.81000,BLOCKED:DailyQuota
2025.07.28 20:30:00,SHORT,57,3310.35000,BLOCKED:DailyQuota
2025.07.29 02:20:00,SHORT,43,3313.61000,OK
2025.07.29 02:25:00,SHORT,53,3312.19000,BLOCKED:PositionOpen
2025.07.29 02:30:00,SHORT,42,3311.35000,BLOCKED:PositionOpen
2025.07.29 06:25:00,SHORT,56,3315.24000,BLOCKED:DailyQuota
2025.07.29 06:40:00,SHORT,42,3311.52000,BLOCKED:DailyQuota
2025.07.29 07:25:00,SHORT,54,3311.03000,BLOCKED:DailyQuota
2025.07.29 07:30:00,SHORT,31,3310.64000,BLOCKED:DailyQuota
2025.07.29 14:35:00,SHORT,61,3319.12000,BLOCKED:DailyQuota
2025.07.29 15:20:00,SHORT,66,3318.53000,BLOCKED:DailyQuota
2025.07.29 23:15:00,SHORT,32,3325.40000,BLOCKED:DailyQuota
2025.07.29 23:20:00,SHORT,38,3325.18000,BLOCKED:DailyQuota
2025.07.30 14:35:00,SHORT,58,3328.21000,OK
2025.07.30 14:45:00,SHORT,69,3325.98000,BLOCKED:PositionOpen
2025.07.30 16:40:00,SHORT,60,3304.05000,BLOCKED:DailyQuota
2025.07.30 16:45:00,SHORT,50,3302.95000,BLOCKED:DailyQuota
2025.07.30 17:05:00,SHORT,29,3302.98000,BLOCKED:DailyQuota
2025.07.30 17:20:00,SHORT,57,3305.70000,BLOCKED:DailyQuota
2025.07.30 17:25:00,SHORT,77,3303.37000,BLOCKED:DailyQuota
2025.07.30 17:30:00,SHORT,77,3301.83000,BLOCKED:DailyQuota
2025.07.30 17:50:00,SHORT,52,3304.09000,BLOCKED:DailyQuota
2025.07.30 17:55:00,SHORT,55,3302.67000,BLOCKED:DailyQuota
2025.07.30 18:50:00,SHORT,67,3291.77000,BLOCKED:DailyQuota
2025.07.30 19:30:00,SHORT,58,3295.27000,BLOCKED:DailyQuota
2025.07.30 22:40:00,SHORT,54,3270.16000,BLOCKED:DailyQuota
2025.07.30 23:00:00,SHORT,72,3269.21000,BLOCKED:DailyQuota
2025.07.30 23:15:00,SHORT,72,3273.65000,BLOCKED:DailyQuota
2025.07.30 23:20:00,SHORT,28,3273.68000,BLOCKED:DailyQuota
2025.07.30 23:25:00,SHORT,72,3272.60000,BLOCKED:DailyQuota
2025.07.30 23:30:00,SHORT,60,3269.51000,BLOCKED:DailyQuota
2025.07.31 13:45:00,SHORT,55,3300.87000,OK
2025.07.31 13:55:00,SHORT,75,3296.37000,BLOCKED:PositionOpen
2025.07.31 14:30:00,SHORT,64,3302.23000,BLOCKED:PositionOpen
2025.07.31 17:25:00,SHORT,45,3297.03000,BLOCKED:PositionOpen
2025.07.31 17:35:00,SHORT,47,3293.72000,BLOCKED:PositionOpen
2025.07.31 18:05:00,SHORT,68,3293.87000,BLOCKED:PositionOpen
2025.07.31 18:25:00,SHORT,55,3296.25000,BLOCKED:PositionOpen
2025.07.31 18:30:00,SHORT,38,3295.64000,BLOCKED:PositionOpen
2025.07.31 21:50:00,SHORT,33,3295.35000,BLOCKED:PositionOpen
2025.07.31 23:10:00,SHORT,50,3291.66000,BLOCKED:PositionOpen
2025.07.31 23:50:00,SHORT,67,3290.53000,BLOCKED:PositionOpen
2025.08.01 05:20:00,SHORT,66,3289.73000,BLOCKED:PositionOpen
2025.08.01 05:40:00,SHORT,59,3288.59000,BLOCKED:PositionOpen
2025.08.01 07:50:00,SHORT,72,3290.74000,BLOCKED:PositionOpen
2025.08.01 10:30:00,SHORT,73,3290.90000,BLOCKED:PositionOpen
2025.08.01 10:35:00,SHORT,55,3288.14000,BLOCKED:PositionOpen
2025.08.01 11:05:00,SHORT,65,3286.24000,BLOCKED:PositionOpen
2025.08.01 16:45:00,LONG,67,3347.82000,OK
2025.08.01 17:10:00,LONG,77,3350.08000,BLOCKED:PositionOpen
2025.08.01 17:20:00,LONG,77,3352.76000,BLOCKED:PositionOpen
2025.08.01 21:10:00,LONG,45,3347.97000,BLOCKED:PositionOpen
2025.08.01 21:15:00,LONG,33,3348.47000,BLOCKED:PositionOpen
2025.08.01 21:30:00,LONG,71,3349.56000,BLOCKED:PositionOpen
2025.08.01 22:45:00,LONG,40,3360.36000,BLOCKED:PositionOpen
2025.08.01 23:35:00,LONG,46,3361.59000,BLOCKED:PositionOpen
2025.08.01 23:40:00,LONG,40,3362.15000,BLOCKED:PositionOpen
2025.08.01 23:45:00,LONG,39,3362.81000,BLOCKED:PositionOpen
2025.08.04 01:05:00,LONG,35,3363.11000,BLOCKED:PositionOpen
2025.08.04 01:10:00,LONG,48,3363.62000,BLOCKED:PositionOpen
2025.08.04 06:05:00,LONG,77,3355.86000,BLOCKED:PositionOpen
2025.08.04 06:10:00,LONG,58,3357.14000,BLOCKED:PositionOpen
2025.08.04 06:25:00,LONG,72,3356.41000,BLOCKED:PositionOpen
2025.08.04 06:40:00,LONG,56,3357.12000,BLOCKED:PositionOpen
2025.08.04 06:45:00,LONG,50,3358.02000,BLOCKED:PositionOpen
2025.08.04 06:55:00,LONG,62,3360.54000,BLOCKED:PositionOpen
2025.08.04 07:10:00,LONG,25,3361.13000,BLOCKED:PositionOpen
2025.08.04 07:30:00,LONG,30,3361.07000,BLOCKED:PositionOpen
2025.08.04 08:15:00,LONG,54,3360.03000,BLOCKED:PositionOpen
2025.08.04 12:10:00,LONG,84,3360.92000,BLOCKED:PositionOpen
2025.08.04 12:25:00,LONG,57,3360.80000,BLOCKED:PositionOpen
2025.08.04 12:45:00,LONG,67,3359.44000,BLOCKED:PositionOpen
2025.08.04 15:00:00,LONG,53,3370.43000,BLOCKED:PositionOpen
2025.08.04 17:10:00,LONG,29,3380.60000,BLOCKED:PositionOpen
2025.08.04 17:25:00,LONG,66,3377.08000,BLOCKED:PositionOpen
2025.08.04 17:35:00,LONG,74,3379.48000,BLOCKED:PositionOpen
2025.08.04 21:35:00,LONG,35,3376.54000,BLOCKED:PositionOpen
2025.08.04 22:05:00,LONG,50,3376.48000,BLOCKED:PositionOpen
2025.08.04 22:30:00,LONG,48,3376.68000,BLOCKED:PositionOpen
2025.08.04 22:35:00,LONG,35,3376.91000,BLOCKED:PositionOpen
2025.08.05 03:35:00,LONG,61,3379.41000,BLOCKED:PositionOpen
2025.08.05 04:50:00,LONG,44,3381.40000,BLOCKED:PositionOpen
2025.08.05 05:05:00,LONG,70,3380.17000,BLOCKED:PositionOpen
2025.08.05 11:25:00,LONG,67,3373.79000,BLOCKED:PositionOpen
2025.08.05 11:35:00,LONG,53,3373.43000,BLOCKED:PositionOpen
2025.08.05 16:40:00,LONG,72,3378.38000,BLOCKED:PositionOpen
2025.08.05 16:50:00,LONG,43,3377.54000,BLOCKED:PositionOpen
2025.08.05 17:00:00,LONG,66,3376.64000,BLOCKED:PositionOpen
2025.08.05 17:20:00,LONG,54,3376.85000,BLOCKED:PositionOpen
2025.08.05 17:25:00,LONG,65,3382.29000,BLOCKED:PositionOpen
2025.08.05 17:35:00,LONG,54,3382.17000,BLOCKED:PositionOpen
2025.08.05 17:40:00,LONG,50,3382.85000,BLOCKED:PositionOpen
2025.08.05 17:45:00,LONG,56,3384.36000,BLOCKED:PositionOpen
2025.08.05 17:55:00,LONG,57,3386.28000,BLOCKED:PositionOpen
2025.08.05 18:10:00,LONG,69,3386.87000,BLOCKED:PositionOpen
2025.08.05 18:50:00,LONG,80,3388.91000,BLOCKED:PositionOpen
2025.08.05 18:55:00,LONG,69,3389.67000,BLOCKED:PositionOpen
2025.08.06 03:15:00,LONG,44,3383.11000,BLOCKED:PositionOpen
2025.08.06 03:55:00,LONG,37,3382.97000,BLOCKED:PositionOpen
2025.08.06 16:55:00,LONG,60,3373.07000,BLOCKED:PositionOpen
2025.08.06 17:15:00,LONG,55,3372.08000,BLOCKED:PositionOpen
2025.08.06 17:20:00,LONG,71,3372.91000,BLOCKED:PositionOpen
2025.08.06 17:30:00,LONG,65,3376.65000,BLOCKED:PositionOpen
2025.08.06 18:30:00,LONG,54,3376.85000,BLOCKED:PositionOpen
2025.08.07 04:40:00,LONG,40,3379.39000,BLOCKED:PositionOpen
2025.08.07 04:45:00,LONG,51,3381.86000,BLOCKED:PositionOpen
2025.08.07 05:00:00,LONG,50,3382.49000,BLOCKED:PositionOpen
2025.08.07 05:40:00,LONG,68,3381.12000,BLOCKED:PositionOpen
2025.08.07 07:55:00,LONG,47,3378.86000,BLOCKED:PositionOpen
2025.08.07 10:30:00,LONG,65,3392.29000,BLOCKED:PositionOpen
2025.08.07 10:35:00,LONG,80,3394.63000,BLOCKED:PositionOpen
2025.08.07 10:40:00,LONG,66,3395.70000,BLOCKED:PositionOpen
2025.08.07 10:50:00,LONG,52,3396.48000,BLOCKED:PositionOpen
2025.08.07 11:00:00,LONG,31,3396.55000,BLOCKED:PositionOpen
2025.08.07 16:55:00,LONG,80,3389.96000,BLOCKED:PositionOpen
2025.08.07 19:00:00,LONG,53,3390.38000,BLOCKED:PositionOpen
2025.08.07 19:05:00,LONG,52,3391.58000,BLOCKED:PositionOpen
2025.08.07 19:10:00,LONG,65,3392.15000,BLOCKED:PositionOpen
2025.08.07 23:40:00,LONG,54,3401.68000,BLOCKED:PositionOpen
2025.08.08 06:35:00,LONG,58,3392.74000,BLOCKED:PositionOpen
2025.08.08 06:40:00,LONG,49,3396.95000,BLOCKED:PositionOpen
2025.08.08 07:50:00,LONG,65,3399.03000,BLOCKED:PositionOpen
2025.08.08 16:10:00,LONG,98,3393.36000,BLOCKED:PositionOpen
2025.08.08 16:40:00,LONG,66,3395.11000,BLOCKED:PositionOpen
2025.08.08 16:55:00,LONG,77,3399.41000,BLOCKED:PositionOpen
2025.08.08 19:10:00,LONG,69,3397.27000,BLOCKED:PositionOpen
2025.08.08 19:25:00,LONG,62,3397.76000,BLOCKED:PositionOpen
2025.08.08 19:30:00,LONG,56,3397.90000,BLOCKED:PositionOpen
2025.08.08 19:45:00,LONG,43,3398.76000,BLOCKED:PositionOpen
2025.08.08 19:50:00,LONG,54,3400.19000,BLOCKED:PositionOpen
2025.08.08 20:30:00,LONG,65,3398.70000,BLOCKED:PositionOpen
2025.08.08 23:00:00,LONG,61,3398.70000,BLOCKED:PositionOpen
2025.08.11 10:00:00,SHORT,53,3365.80000,BLOCKED:PositionOpen
2025.08.11 10:05:00,SHORT,66,3362.57000,BLOCKED:PositionOpen
2025.08.11 10:35:00,SHORT,73,3361.91000,BLOCKED:PositionOpen
2025.08.11 10:40:00,SHORT,80,3359.94000,BLOCKED:PositionOpen
2025.08.11 10:50:00,SHORT,58,3358.67000,BLOCKED:PositionOpen
2025.08.11 10:55:00,SHORT,61,3357.69000,BLOCKED:PositionOpen
2025.08.11 11:15:00,SHORT,59,3359.05000,BLOCKED:PositionOpen
2025.08.11 15:15:00,SHORT,74,3353.79000,BLOCKED:PositionOpen
2025.08.11 15:20:00,SHORT,38,3353.32000,BLOCKED:PositionOpen
2025.08.11 15:30:00,SHORT,63,3348.25000,BLOCKED:PositionOpen
2025.08.11 18:40:00,SHORT,44,3351.11000,BLOCKED:PositionOpen
2025.08.11 18:55:00,SHORT,41,3349.31000,BLOCKED:PositionOpen
2025.08.11 20:15:00,SHORT,38,3343.15000,BLOCKED:PositionOpen
2025.08.11 20:20:00,SHORT,38,3342.99000,BLOCKED:PositionOpen
2025.08.11 23:40:00,SHORT,66,3347.55000,BLOCKED:PositionOpen
2025.08.11 23:45:00,SHORT,48,3346.99000,BLOCKED:PositionOpen
2025.08.11 23:50:00,SHORT,46,3343.87000,BLOCKED:PositionOpen
2025.08.12 01:35:00,SHORT,53,3343.46000,BLOCKED:PositionOpen
2025.08.12 01:40:00,SHORT,46,3342.89000,BLOCKED:PositionOpen
2025.08.12 02:10:00,SHORT,52,3346.79000,BLOCKED:PositionOpen
2025.08.12 12:25:00,SHORT,78,3349.49000,BLOCKED:PositionOpen
2025.08.12 12:40:00,SHORT,56,3348.26000,BLOCKED:PositionOpen
2025.08.12 12:50:00,SHORT,70,3346.39000,BLOCKED:PositionOpen
2025.08.12 12:55:00,SHORT,31,3346.22000,BLOCKED:PositionOpen
2025.08.12 13:00:00,SHORT,64,3345.48000,BLOCKED:PositionOpen
2025.08.12 15:10:00,SHORT,74,3345.49000,BLOCKED:PositionOpen
2025.08.12 22:55:00,SHORT,68,3347.16000,BLOCKED:PositionOpen
2025.08.13 03:05:00,SHORT,65,3349.48000,BLOCKED:PositionOpen
2025.08.13 04:20:00,SHORT,71,3347.29000,BLOCKED:PositionOpen
2025.08.13 04:25:00,SHORT,47,3343.40000,BLOCKED:PositionOpen
2025.08.13 12:40:00,LONG,31,3363.70000,BLOCKED:PositionOpen
2025.08.13 13:05:00,LONG,26,3364.77000,BLOCKED:PositionOpen
2025.08.13 13:15:00,LONG,53,3364.12000,BLOCKED:PositionOpen
2025.08.13 13:35:00,LONG,50,3365.99000,BLOCKED:PositionOpen
2025.08.13 13:50:00,LONG,49,3366.59000,BLOCKED:PositionOpen
2025.08.13 15:30:00,SHORT,61,3358.71000,BLOCKED:PositionOpen
2025.08.13 15:45:00,SHORT,60,3358.44000,BLOCKED:PositionOpen
2025.08.13 18:00:00,LONG,80,3363.41000,BLOCKED:PositionOpen
2025.08.13 18:45:00,SHORT,58,3355.27000,BLOCKED:PositionOpen
2025.08.13 18:55:00,SHORT,42,3356.65000,BLOCKED:PositionOpen
2025.08.13 19:30:00,SHORT,43,3359.66000,BLOCKED:PositionOpen
2025.08.13 19:40:00,SHORT,78,3357.93000,BLOCKED:PositionOpen
2025.08.13 21:15:00,SHORT,58,3353.15000,BLOCKED:PositionOpen
2025.08.13 22:00:00,SHORT,54,3353.71000,BLOCKED:PositionOpen
2025.08.13 22:05:00,SHORT,53,3352.96000,BLOCKED:PositionOpen
2025.08.13 22:10:00,SHORT,60,3352.59000,BLOCKED:PositionOpen
2025.08.14 02:40:00,LONG,58,3362.67000,BLOCKED:PositionOpen
2025.08.14 03:10:00,LONG,52,3367.22000,BLOCKED:PositionOpen
2025.08.14 03:15:00,LONG,41,3368.09000,BLOCKED:PositionOpen
2025.08.14 03:20:00,LONG,46,3369.27000,BLOCKED:PositionOpen
2025.08.14 03:30:00,LONG,45,3373.14000,BLOCKED:PositionOpen
2025.08.14 03:40:00,LONG,46,3371.96000,BLOCKED:PositionOpen
2025.08.14 04:10:00,LONG,52,3369.56000,BLOCKED:PositionOpen
2025.08.14 06:30:00,SHORT,63,3357.44000,BLOCKED:PositionOpen
2025.08.14 06:55:00,SHORT,29,3357.84000,BLOCKED:PositionOpen
2025.08.14 07:20:00,SHORT,40,3360.17000,BLOCKED:PositionOpen
2025.08.14 07:35:00,SHORT,65,3359.04000,BLOCKED:PositionOpen
2025.08.14 09:20:00,SHORT,49,3358.73000,BLOCKED:PositionOpen
2025.08.14 11:40:00,SHORT,58,3345.83000,BLOCKED:PositionOpen
2025.08.14 16:50:00,SHORT,76,3346.65000,BLOCKED:PositionOpen
2025.08.14 18:00:00,SHORT,70,3340.67000,BLOCKED:PositionOpen
2025.08.14 18:25:00,SHORT,65,3336.62000,BLOCKED:PositionOpen
2025.08.14 19:10:00,SHORT,64,3337.32000,BLOCKED:PositionOpen
2025.08.14 19:15:00,SHORT,76,3334.37000,BLOCKED:PositionOpen
2025.08.14 19:20:00,SHORT,63,3333.42000,BLOCKED:PositionOpen
2025.08.14 20:30:00,SHORT,67,3337.04000,BLOCKED:PositionOpen
2025.08.15 01:05:00,SHORT,32,3336.51000,BLOCKED:PositionOpen
2025.08.15 01:20:00,SHORT,56,3333.76000,BLOCKED:PositionOpen
2025.08.15 01:35:00,SHORT,36,3333.74000,BLOCKED:PositionOpen
2025.08.15 01:45:00,SHORT,48,3333.81000,BLOCKED:PositionOpen
2025.08.15 01:50:00,SHORT,55,3333.14000,BLOCKED:PositionOpen
2025.08.15 09:45:00,SHORT,86,3341.89000,BLOCKED:PositionOpen
2025.08.15 14:00:00,SHORT,29,3337.68000,BLOCKED:PositionOpen
2025.08.15 14:10:00,SHORT,67,3338.14000,BLOCKED:PositionOpen
2025.08.15 20:10:00,SHORT,51,3335.13000,BLOCKED:PositionOpen
2025.08.15 20:30:00,SHORT,50,3336.42000,BLOCKED:PositionOpen
2025.08.15 20:35:00,SHORT,40,3336.06000,BLOCKED:PositionOpen
2025.08.15 20:45:00,SHORT,34,3336.69000,BLOCKED:PositionOpen
2025.08.15 20:50:00,SHORT,55,3336.13000,BLOCKED:PositionOpen
2025.08.15 20:55:00,SHORT,46,3335.80000,BLOCKED:PositionOpen
2025.08.18 01:55:00,SHORT,43,3334.21000,BLOCKED:PositionOpen
2025.08.18 02:05:00,SHORT,51,3332.90000,BLOCKED:PositionOpen
2025.08.18 02:20:00,SHORT,48,3324.78000,BLOCKED:PositionOpen
2025.08.18 02:35:00,SHORT,37,3328.53000,BLOCKED:PositionOpen
2025.08.18 02:40:00,SHORT,39,3328.42000,BLOCKED:PositionOpen
2025.08.18 07:40:00,LONG,53,3354.47000,BLOCKED:PositionOpen
2025.08.18 07:50:00,LONG,46,3356.75000,BLOCKED:PositionOpen
2025.08.18 07:55:00,LONG,50,3356.96000,BLOCKED:PositionOpen
2025.08.18 08:00:00,LONG,44,3357.68000,BLOCKED:PositionOpen
2025.08.18 14:15:00,SHORT,45,3348.07000,BLOCKED:PositionOpen
2025.08.18 14:55:00,SHORT,69,3346.13000,BLOCKED:PositionOpen
2025.08.18 15:20:00,SHORT,58,3345.36000,BLOCKED:PositionOpen
2025.08.18 17:30:00,SHORT,60,3335.70000,BLOCKED:PositionOpen
2025.08.18 17:40:00,SHORT,56,3336.50000,BLOCKED:PositionOpen
2025.08.18 17:45:00,SHORT,53,3335.61000,BLOCKED:PositionOpen
2025.08.18 18:05:00,SHORT,53,3332.64000,BLOCKED:PositionOpen
2025.08.18 18:20:00,SHORT,64,3333.88000,BLOCKED:PositionOpen
2025.08.18 19:10:00,SHORT,35,3333.13000,BLOCKED:PositionOpen
2025.08.18 19:20:00,SHORT,55,3332.42000,BLOCKED:PositionOpen
2025.08.18 20:30:00,SHORT,39,3332.58000,BLOCKED:PositionOpen
2025.08.18 22:30:00,SHORT,36,3331.81000,BLOCKED:PositionOpen
2025.08.18 22:45:00,SHORT,54,3331.41000,BLOCKED:PositionOpen
2025.08.19 05:00:00,SHORT,63,3332.89000,BLOCKED:PositionOpen
2025.08.19 15:00:00,SHORT,69,3339.74000,BLOCKED:PositionOpen
2025.08.19 15:45:00,SHORT,35,3335.93000,BLOCKED:PositionOpen
2025.08.19 16:00:00,SHORT,65,3334.84000,BLOCKED:PositionOpen
2025.08.19 16:05:00,SHORT,32,3334.49000,BLOCKED:PositionOpen
2025.08.19 17:00:00,SHORT,65,3334.26000,BLOCKED:PositionOpen
2025.08.19 18:45:00,SHORT,50,3323.09000,BLOCKED:PositionOpen
2025.08.19 18:50:00,SHORT,42,3322.33000,BLOCKED:PositionOpen
2025.08.19 19:10:00,SHORT,80,3322.18000,BLOCKED:PositionOpen
2025.08.19 19:15:00,SHORT,80,3320.96000,BLOCKED:PositionOpen
2025.08.19 19:25:00,SHORT,53,3319.84000,BLOCKED:PositionOpen
2025.08.19 20:15:00,SHORT,35,3317.88000,BLOCKED:PositionOpen
2025.08.19 20:20:00,SHORT,72,3317.02000,BLOCKED:PositionOpen
2025.08.19 20:55:00,SHORT,27,3318.07000,BLOCKED:PositionOpen
2025.08.19 21:00:00,SHORT,57,3317.49000,BLOCKED:PositionOpen
2025.08.19 23:40:00,SHORT,56,3316.45000,BLOCKED:PositionOpen
2025.08.19 23:45:00,SHORT,45,3315.86000,BLOCKED:PositionOpen
2025.08.20 02:45:00,SHORT,43,3315.46000,BLOCKED:PositionOpen
2025.08.20 03:35:00,SHORT,50,3312.98000,BLOCKED:PositionOpen
2025.08.20 16:45:00,LONG,53,3346.98000,BLOCKED:PositionOpen
2025.08.20 17:00:00,LONG,65,3345.07000,BLOCKED:PositionOpen
2025.08.20 20:30:00,LONG,26,3345.78000,BLOCKED:PositionOpen
2025.08.20 20:40:00,LONG,55,3345.96000,BLOCKED:PositionOpen
2025.08.20 20:45:00,LONG,35,3346.27000,BLOCKED:PositionOpen
2025.08.20 20:50:00,LONG,38,3346.47000,BLOCKED:PositionOpen
2025.08.20 23:05:00,LONG,29,3349.01000,BLOCKED:PositionOpen
2025.08.20 23:20:00,LONG,34,3348.04000,BLOCKED:PositionOpen
2025.08.20 23:40:00,LONG,32,3349.03000,BLOCKED:PositionOpen
2025.08.21 03:25:00,SHORT,50,3343.73000,BLOCKED:PositionOpen
2025.08.21 03:35:00,SHORT,45,3343.20000,BLOCKED:PositionOpen
2025.08.21 03:40:00,SHORT,32,3343.02000,BLOCKED:PositionOpen
2025.08.21 03:50:00,SHORT,53,3342.86000,BLOCKED:PositionOpen
2025.08.21 04:05:00,SHORT,25,3342.12000,BLOCKED:PositionOpen
2025.08.21 04:10:00,SHORT,38,3341.43000,BLOCKED:PositionOpen
2025.08.21 08:00:00,SHORT,39,3338.28000,BLOCKED:PositionOpen
2025.08.21 08:10:00,SHORT,46,3337.70000,BLOCKED:PositionOpen
2025.08.21 08:15:00,SHORT,36,3337.33000,BLOCKED:PositionOpen
2025.08.21 08:25:00,SHORT,77,3338.47000,BLOCKED:PositionOpen
2025.08.21 10:30:00,SHORT,45,3337.95000,BLOCKED:PositionOpen
2025.08.21 14:50:00,SHORT,59,3332.59000,BLOCKED:PositionOpen
2025.08.21 15:00:00,SHORT,52,3333.59000,BLOCKED:PositionOpen
2025.08.21 16:30:00,LONG,51,3345.58000,BLOCKED:PositionOpen
2025.08.21 16:35:00,LONG,62,3347.00000,BLOCKED:PositionOpen
2025.08.21 19:20:00,SHORT,71,3341.26000,BLOCKED:PositionOpen
2025.08.21 20:30:00,SHORT,71,3338.58000,BLOCKED:PositionOpen
2025.08.21 20:40:00,SHORT,53,3339.11000,BLOCKED:PositionOpen
2025.08.21 20:55:00,SHORT,46,3338.12000,BLOCKED:PositionOpen
2025.08.22 03:05:00,SHORT,55,3336.95000,BLOCKED:PositionOpen
2025.08.22 03:20:00,SHORT,41,3335.90000,BLOCKED:PositionOpen
2025.08.22 03:30:00,SHORT,42,3337.58000,BLOCKED:PositionOpen
2025.08.22 05:45:00,SHORT,51,3333.91000,BLOCKED:PositionOpen
2025.08.22 05:50:00,SHORT,43,3333.33000,BLOCKED:PositionOpen
2025.08.22 06:00:00,SHORT,35,3334.10000,BLOCKED:PositionOpen
2025.08.22 06:50:00,SHORT,53,3332.98000,BLOCKED:PositionOpen
2025.08.22 07:00:00,SHORT,52,3332.01000,BLOCKED:PositionOpen
2025.08.22 07:15:00,SHORT,25,3331.85000,BLOCKED:PositionOpen
2025.08.22 08:20:00,SHORT,50,3328.27000,BLOCKED:PositionOpen
2025.08.22 08:25:00,SHORT,51,3327.58000,BLOCKED:PositionOpen
2025.08.22 08:35:00,SHORT,34,3329.70000,BLOCKED:PositionOpen
2025.08.22 08:40:00,SHORT,60,3328.75000,BLOCKED:PositionOpen
2025.08.22 15:30:00,SHORT,48,3325.69000,BLOCKED:PositionOpen
2025.08.22 15:35:00,SHORT,54,3323.77000,BLOCKED:PositionOpen
2025.08.22 16:15:00,SHORT,64,3324.82000,BLOCKED:PositionOpen
2025.08.22 17:10:00,LONG,54,3355.52000,BLOCKED:PositionOpen
2025.08.22 17:15:00,LONG,59,3359.12000,BLOCKED:PositionOpen
2025.08.22 17:20:00,LONG,65,3366.80000,BLOCKED:PositionOpen
